file_name,width,height,file_size_mb,status,label_status,plane_count,baseball-diamond_count,bridge_count,ground-track-field_count,small-vehicle_count,large-vehicle_count,ship_count,tennis-court_count,basketball-court_count,storage-tank_count,soccer-ball-field_count,roundabout_count,harbor_count,swimming-pool_count,helicopter_count
P1714__1024__1648___1648.png,1024,1024,0.626,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0183__1024__5287___847.png,1024,1024,2.0269,success,success,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0
P1765__1024__1648___1648.png,1024,1024,0.7507,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0058__1024__0___0.png,1024,1024,1.4291,success,success,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
P0168__1024__1280___768.png,1024,1024,1.6286,success,success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9
P1291__1024__0___2472.png,1024,1024,0.9381,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2653__1024__824___0.png,1024,1024,0.8121,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1867__1024__0___1325.png,1024,1024,1.3615,success,success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1600__1024__2976___2976.png,1024,1024,0.8872,success,success,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1746__1024__824___2976.png,1024,1024,1.0579,success,success,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P1479__1024__824___1042.png,1024,1024,1.4039,success,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P0972__1024__824___402.png,1024,1024,2.2044,success,success,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
P2696__1024__824___1527.png,1024,1024,1.6928,success,success,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0
P1389__1024__4944___4500.png,1024,1024,0.9525,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0634__1024__0___0.png,1024,1024,1.5642,success,success,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0
P2373__1024__0___824.png,1024,1024,1.3729,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1408__1024__2472___0.png,1024,1024,0.8741,success,success,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P2160__1024__0___0.png,1024,1024,1.8785,success,success,0,2,1,0,0,0,36,0,0,1,0,0,0,0,0
P1278__1024__4120___824.png,1024,1024,0.7727,success,success,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P1238__1024__0___824.png,1024,1024,1.0132,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1390__1024__2472___1648.png,1024,1024,1.9451,success,success,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1230__1024__0___0.png,1024,1024,1.3144,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2584__1024__1066___1827.png,1024,1024,1.7557,success,success,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P2766__1024__0___1648.png,1024,1024,1.3145,success,success,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
P1743__1024__3262___2472.png,1024,1024,0.9087,success,success,25,0,0,0,0,0,0,0,0,5,0,0,0,0,0
P1149__1024__2097___0.png,1024,1024,0.8284,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
P1258__1024__4120___2976.png,1024,1024,1.6264,success,success,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P0124__1024__824___0.png,1024,1024,1.9063,success,success,0,0,0,0,58,0,0,2,0,0,0,0,0,0,0
P1140__1024__4120___3675.png,1024,1024,0.8758,success,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2529__1024__824___0.png,1024,1024,1.3594,success,success,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P2730__1024__0___0.png,1024,1024,1.228,success,success,0,0,0,0,0,0,25,0,0,0,0,0,9,0,0
P1059__1024__1648___1772.png,1024,1024,2.0242,success,success,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0
P0571__1024__181___0.png,1024,1024,2.2085,success,success,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0
P1866__1024__1695___0.png,1024,1024,1.8466,success,success,0,0,0,0,0,0,43,0,0,0,0,0,2,0,0
P1170__1024__1648___4944.png,1024,1024,1.3492,success,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1027__1024__0___361.png,1024,1024,1.9327,success,success,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
P0867__1024__0___824.png,1024,1024,1.9526,success,success,0,0,0,0,0,0,20,0,0,0,0,0,29,0,0
P1555__1024__824___2472.png,1024,1024,0.8489,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1497__1024__1648___2472.png,1024,1024,2.0433,success,success,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1279__1024__824___1648.png,1024,1024,1.0229,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1513__1024__824___1648.png,1024,1024,1.4889,success,success,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0
P1352__1024__2472___2472.png,1024,1024,1.1858,success,success,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
P1636__1024__2472___824.png,1024,1024,0.9084,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0081__1024__0___0.png,1024,1024,1.0401,success,success,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P1339__1024__1648___1648.png,1024,1024,1.5086,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1725__1024__824___2472.png,1024,1024,1.1025,success,success,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
P1299__1024__2976___824.png,1024,1024,0.8442,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2287__1024__824___0.png,1024,1024,1.6774,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2359__1024__0___0.png,1024,1024,1.801,success,success,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
P1591__1024__1648___2976.png,1024,1024,1.0626,success,success,0,0,1,1,0,0,6,0,0,0,0,0,3,0,0
P2759__1024__4944___0.png,1024,1024,0.8919,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2030__1024__4120___1648.png,1024,1024,1.8211,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1476__1024__0___0.png,1024,1024,1.779,success,success,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
P1380__1024__824___3670.png,1024,1024,1.433,success,success,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0
P1466__1024__4944___4638.png,1024,1024,2.0913,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1170__1024__824___3296.png,1024,1024,1.5645,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1535__1024__0___824.png,1024,1024,0.8722,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2802__1024__824___4120.png,1024,1024,1.6403,success,success,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1251__1024__0___2472.png,1024,1024,1.5245,success,success,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0
P1184__1024__0___0.png,1024,1024,1.4879,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0936__1024__2216___0.png,1024,1024,1.874,success,success,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0
P2488__1024__1298___824.png,1024,1024,2.0938,success,success,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P1210__1024__2976___824.png,1024,1024,0.8921,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1439__1024__0___824.png,1024,1024,2.0514,success,success,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
P0627__1024__0___63.png,1024,1024,1.9141,success,success,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
P1305__1024__0___824.png,1024,1024,1.1157,success,success,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P0464__1024__0___0.png,1024,1024,1.7846,success,success,0,0,0,0,15,40,0,0,0,0,0,0,0,0,0
P1518__1024__2976___2472.png,1024,1024,1.0929,success,success,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P1542__1024__2472___2976.png,1024,1024,0.7805,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2631__1024__389___1100.png,1024,1024,2.0086,success,success,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0
P2219__1024__230___0.png,1024,1024,1.4492,success,success,27,0,0,0,0,3,0,0,0,0,0,0,0,0,0
P2775__1024__1648___1648.png,1024,1024,1.6515,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0531__1024__824___0.png,1024,1024,2.1305,success,success,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
P2600__1024__824___0.png,1024,1024,1.4992,success,success,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0
P1744__1024__1648___2976.png,1024,1024,0.8195,success,success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1565__1024__3270___2976.png,1024,1024,0.4818,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1641__1024__2976___3958.png,1024,1024,1.0717,success,success,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P1577__1024__3268___1648.png,1024,1024,0.5894,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1868__1024__4120___824.png,1024,1024,1.9627,success,success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2203__1024__446___824.png,1024,1024,1.7737,success,success,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0
P0063__1024__824___1648.png,1024,1024,2.2818,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
P1556__1024__2472___2472.png,1024,1024,0.6945,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0404__1024__115___0.png,1024,1024,1.94,success,success,0,0,0,0,3,0,1,0,0,0,0,0,6,0,0
P2733__1024__824___0.png,1024,1024,1.8004,success,success,0,0,0,0,0,3,1,0,0,11,0,0,0,0,0
P1832__1024__0___0.png,1024,1024,1.9432,success,success,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0
P2758__1024__4120___3296.png,1024,1024,0.7718,success,success,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P2331__1024__2250___824.png,1024,1024,1.8572,success,success,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
P1786__1024__0___824.png,1024,1024,1.6544,success,success,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P1322__1024__2472___2976.png,1024,1024,1.029,success,success,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P2014__1024__1966___1648.png,1024,1024,2.0086,success,success,0,0,0,0,4,127,0,0,0,0,0,0,0,0,0
P1274__1024__2472___0.png,1024,1024,0.6249,success,success,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P1682__1024__2472___1648.png,1024,1024,0.6998,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2686__1024__1648___824.png,1024,1024,1.7803,success,success,0,0,0,0,2,0,59,0,0,0,0,0,15,0,0
P1353__1024__824___2976.png,1024,1024,1.2243,success,success,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
P0785__1024__1087___0.png,1024,1024,1.6842,success,success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1241__1024__1648___2976.png,1024,1024,1.2748,success,success,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
P2550__1024__3593___1648.png,1024,1024,1.1378,success,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1631__1024__2976___2472.png,1024,1024,1.033,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2716__1024__2996___0.png,1024,1024,2.0028,success,success,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0
P2249__1024__824___5198.png,1024,1024,1.3413,success,success,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P1337__1024__824___2472.png,1024,1024,1.6719,success,success,0,0,7,1,0,0,0,0,0,1,1,0,0,0,0
P2621__1024__549___339.png,1024,1024,1.5425,success,success,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
P1376__1024__824___4120.png,1024,1024,1.2248,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1181__1024__0___3136.png,1024,1024,1.4967,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1608__1024__2472___2472.png,1024,1024,0.6944,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2734__1024__2472___0.png,1024,1024,1.9695,success,success,0,0,0,0,0,0,3,0,0,31,0,0,0,0,0
P2719__1024__2472___0.png,1024,1024,2.0201,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2692__1024__824___824.png,1024,1024,0.4971,success,success,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0
P1638__1024__2472___1648.png,1024,1024,0.8783,success,success,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
P1395__1024__3945___0.png,1024,1024,1.4067,success,success,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P2690__1024__824___1261.png,1024,1024,0.93,success,success,0,0,0,0,0,0,11,0,0,21,0,0,0,0,0
P1168__1024__0___1648.png,1024,1024,1.4741,success,success,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P1389__1024__4944___3296.png,1024,1024,0.929,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1321__1024__1648___824.png,1024,1024,1.1524,success,success,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
P1426__1024__6881___1648.png,1024,1024,0.7759,success,success,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
P1745__1024__824___824.png,1024,1024,1.149,success,success,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P1322__1024__1648___2472.png,1024,1024,1.1181,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1426__1024__824___4392.png,1024,1024,0.5661,success,success,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P1359__1024__2472___0.png,1024,1024,1.4899,success,success,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
P1577__1024__824___0.png,1024,1024,1.0035,success,success,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
P1384__1024__2472___4120.png,1024,1024,2.2022,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P2641__1024__0___3296.png,1024,1024,1.5236,success,success,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P1533__1024__824___1648.png,1024,1024,0.9315,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1702__1024__2472___2976.png,1024,1024,0.7875,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2509__1024__0___0.png,1024,1024,1.5133,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2731__1024__2472___3871.png,1024,1024,1.4787,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1166__1024__2540___3296.png,1024,1024,1.4711,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2334__1024__824___824.png,1024,1024,1.4513,success,success,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P0840__1024__1648___0.png,1024,1024,1.9308,success,success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2686__1024__2472___2472.png,1024,1024,1.7392,success,success,0,0,0,0,39,2,15,0,0,0,0,0,0,0,0
P1268__1024__2976___824.png,1024,1024,1.2326,success,success,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
P1656__1024__2472___3956.png,1024,1024,0.7456,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2627__1024__285___301.png,1024,1024,1.9688,success,success,0,0,0,0,36,51,0,0,0,0,0,0,0,0,0
P2769__1024__1662___2918.png,1024,1024,1.7435,success,success,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
P2471__1024__620___1104.png,1024,1024,1.0356,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0441__1024__0___90.png,1024,1024,1.6074,success,success,0,0,0,0,0,0,1,0,0,0,0,0,4,3,0
P1645__1024__1648___2976.png,1024,1024,0.9462,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1801__1024__855___0.png,1024,1024,1.9556,success,success,0,0,0,0,33,48,0,0,0,0,0,0,0,0,0
P2704__1024__824___0.png,1024,1024,1.0455,success,success,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0
P0140__1024__480___0.png,1024,1024,1.9051,success,success,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
P1131__1024__1648___0.png,1024,1024,0.8145,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0777__1024__0___0.png,1024,1024,1.96,success,success,0,0,0,0,0,0,291,0,0,0,0,0,8,0,0
P2466__1024__0___824.png,1024,1024,2.091,success,success,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P1267__1024__0___824.png,1024,1024,0.7481,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1869__1024__0___3834.png,1024,1024,0.9418,success,success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1869__1024__6506___824.png,1024,1024,1.3122,success,success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2585__1024__674___0.png,1024,1024,1.8508,success,success,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0
P0945__1024__358___0.png,1024,1024,1.9061,success,success,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0
P1653__1024__2472___824.png,1024,1024,1.0016,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2682__1024__0___2472.png,1024,1024,1.4425,success,success,0,0,0,0,25,2,0,0,0,0,0,0,0,0,0
P1208__1024__1648___824.png,1024,1024,0.4726,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1614__1024__1648___2472.png,1024,1024,0.6726,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1700__1024__1648___2976.png,1024,1024,1.0165,success,success,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
P2605__1024__0___824.png,1024,1024,1.8122,success,success,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0
P1615__1024__824___0.png,1024,1024,0.7269,success,success,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P0831__1024__190___0.png,1024,1024,1.0836,success,success,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0
P1369__1024__2472___824.png,1024,1024,1.3889,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0000__1024__2472___3296.png,1024,1024,0.9928,success,success,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
P1744__1024__824___824.png,1024,1024,0.6186,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1481__1024__1648___2486.png,1024,1024,1.7326,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0896__1024__1012___0.png,1024,1024,1.8728,success,success,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
P2143__1024__0___0.png,1024,1024,1.0224,success,success,0,0,0,0,98,0,0,12,0,0,0,0,0,0,0
P1680__1024__1648___2472.png,1024,1024,0.6874,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2385__1024__824___0.png,1024,1024,1.6513,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2557__1024__0___824.png,1024,1024,1.2725,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1829__1024__0___404.png,1024,1024,1.9487,success,success,0,0,0,0,14,9,0,0,0,0,0,0,0,0,0
P0213__1024__824___588.png,1024,1024,1.8475,success,success,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1094__1024__183___3296.png,1024,1024,2.0589,success,success,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
P0183__1024__4120___847.png,1024,1024,1.9154,success,success,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
P1685__1024__3269___1648.png,1024,1024,0.7049,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0565__1024__334___92.png,1024,1024,1.8042,success,success,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
P1702__1024__0___2472.png,1024,1024,0.8359,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1365__1024__824___2472.png,1024,1024,1.8696,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1458__1024__1648___0.png,1024,1024,1.1083,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2552__1024__1923___2472.png,1024,1024,1.2469,success,success,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1758__1024__824___824.png,1024,1024,0.5363,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2455__1024__0___824.png,1024,1024,2.1173,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2751__1024__1648___1648.png,1024,1024,2.048,success,success,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
P2692__1024__1648___0.png,1024,1024,1.3943,success,success,0,0,1,1,0,0,6,0,0,0,1,0,1,0,0
P0019__1024__4120___0.png,1024,1024,1.5266,success,success,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0
P1336__1024__0___824.png,1024,1024,1.2881,success,success,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
P1794__1024__1648___2472.png,1024,1024,1.8022,success,success,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
P1416__1024__0___824.png,1024,1024,1.6324,success,success,0,0,0,0,68,17,0,0,0,0,0,0,0,0,0
P0703__1024__275___880.png,1024,1024,2.0392,success,success,0,0,0,0,0,0,114,0,0,0,0,0,4,0,0
P2642__1024__6015___824.png,1024,1024,1.8033,success,success,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
P1754__1024__1648___3921.png,1024,1024,0.8289,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1742__1024__2472___2976.png,1024,1024,0.7712,success,success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0896__1024__824___0.png,1024,1024,1.8995,success,success,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
P1319__1024__1648___2472.png,1024,1024,1.0311,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1555__1024__2472___2472.png,1024,1024,0.6564,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2059__1024__0___1084.png,1024,1024,1.5181,success,success,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0
P2605__1024__1380___824.png,1024,1024,1.9327,success,success,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
P0499__1024__0___183.png,1024,1024,2.0025,success,success,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0
P1398__1024__824___4944.png,1024,1024,1.6936,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1791__1024__3296___3296.png,1024,1024,2.0227,success,success,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
P1674__1024__1648___0.png,1024,1024,0.67,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1266__1024__824___2596.png,1024,1024,1.0446,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2288__1024__1648___0.png,1024,1024,1.7723,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0823__1024__721___1449.png,1024,1024,2.0564,success,success,0,0,0,0,0,0,120,0,0,0,0,0,4,0,0
P2645__1024__2472___824.png,1024,1024,1.9508,success,success,0,0,0,0,0,0,2,0,0,14,0,0,7,0,0
P2709__1024__0___824.png,1024,1024,1.1183,success,success,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0
P1219__1024__1648___2596.png,1024,1024,0.9045,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2739__1024__2472___824.png,1024,1024,1.5741,success,success,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0
P1680__1024__2976___0.png,1024,1024,0.6335,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1357__1024__0___2976.png,1024,1024,1.8107,success,success,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P1307__1024__0___0.png,1024,1024,0.9491,success,success,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
P1251__1024__1648___0.png,1024,1024,1.7639,success,success,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
P1598__1024__1648___2472.png,1024,1024,0.9439,success,success,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
P2673__1024__0___0.png,1024,1024,2.0582,success,success,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0
P0053__1024__0___0.png,1024,1024,2.369,success,success,0,0,0,0,11,0,35,0,0,0,0,0,0,0,0
P0235__1024__824___0.png,1024,1024,1.5001,success,success,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
P1279__1024__2976___2976.png,1024,1024,1.0575,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1414__1024__4120___824.png,1024,1024,1.878,success,success,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1158__1024__4944___2472.png,1024,1024,0.6816,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1759__1024__1648___824.png,1024,1024,0.6655,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1283__1024__1648___2976.png,1024,1024,0.9577,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1251__1024__824___824.png,1024,1024,1.8688,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0335__1024__0___0.png,1024,1024,1.8219,success,success,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
P1720__1024__0___0.png,1024,1024,0.7937,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1140__1024__4716___3296.png,1024,1024,0.9763,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2199__1024__207___0.png,1024,1024,1.8764,success,success,0,0,0,0,28,101,0,0,0,0,0,0,0,0,0
P2726__1024__0___1578.png,1024,1024,0.7491,success,success,0,0,0,0,0,0,23,0,0,0,0,0,4,0,0
P1524__1024__0___0.png,1024,1024,0.941,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0949__1024__0___0.png,1024,1024,1.2205,success,success,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
P0961__1024__1648___87.png,1024,1024,1.5202,success,success,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
P0347__1024__0___1648.png,1024,1024,1.5557,success,success,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
P1397__1024__7350___2442.png,1024,1024,1.9011,success,success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2370__1024__0___0.png,1024,1024,1.7176,success,success,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P1892__1024__0___0.png,1024,1024,1.0599,success,success,0,0,0,0,12,124,0,0,0,0,0,0,0,0,0
P2657__1024__824___824.png,1024,1024,0.6089,success,success,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
P0008__1024__119___211.png,1024,1024,1.612,success,success,0,0,0,0,3,33,0,0,0,0,0,0,0,0,0
P2541__1024__0___0.png,1024,1024,1.8342,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1765__1024__824___824.png,1024,1024,0.8348,success,success,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
P1524__1024__0___2472.png,1024,1024,0.8669,success,success,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
P1273__1024__0___1648.png,1024,1024,0.2973,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
